epoch,conf_accuracy,conf_loss,loc_accuracy,loc_loss,loss,lr,val_conf_accuracy,val_conf_loss,val_loc_accuracy,val_loc_loss,val_loss
0,0.008895084261894226,5.389440059661865,0.0,1.4667541980743408,6.856192588806152,0.001,0.3719373047351837,52.970703125,0.0,11.161653518676758,64.13235473632812
1,0.011839342303574085,3.9879021644592285,6.676515784675985e-09,0.9869547486305237,4.974858283996582,0.001,0.30824798345565796,41.67195129394531,0.0,6.783207416534424,48.455169677734375
2,0.011535785160958767,3.240157127380371,0.0,0.8435401916503906,4.083695411682129,0.001,0.27052250504493713,46.71168518066406,0.0,6.5130391120910645,53.22472381591797
3,0.01158173382282257,2.6687328815460205,0.0,0.776198148727417,3.4449329376220703,0.001,0.2637387812137604,30.531818389892578,0.0,4.885960102081299,35.41777038574219
4,0.012382716871798038,2.290959596633911,6.676515784675985e-09,0.7363614439964294,3.0273220539093018,0.001,0.30658119916915894,25.373865127563477,0.0,21.946352005004883,47.32020950317383
5,0.015302020125091076,2.003206968307495,0.0,0.697990357875824,2.7011959552764893,0.001,0.12037990242242813,16.734792709350586,0.0,6.0209455490112305,22.755741119384766
6,0.013730036094784737,1.6462149620056152,0.0,0.6231203675270081,2.2693355083465576,0.001,0.08084418624639511,16.47176170349121,0.0,4.8526611328125,21.324420928955078
7,0.013617548160254955,1.379485011100769,0.0,0.5621708631515503,1.9416568279266357,0.001,0.014694999903440475,11.564826011657715,0.0,2.1012656688690186,13.666088104248047
8,0.01500228513032198,1.1896226406097412,6.676515784675985e-09,0.5199834108352661,1.7096060514450073,0.001,0.02502496913075447,11.870939254760742,0.0,1.8440529108047485,13.714994430541992
9,0.01579073630273342,1.0361840724945068,1.335303156935197e-08,0.4781672954559326,1.514351725578308,0.001,0.015642255544662476,7.10706090927124,0.0,1.5980266332626343,8.705087661743164
10,0.016732310876250267,0.9087487459182739,0.0,0.44333937764167786,1.352088212966919,0.001,0.01504171546548605,6.514891147613525,0.0,1.5543664693832397,8.069257736206055
11,0.01846339739859104,0.7941217422485352,0.0,0.4092346727848053,1.2033567428588867,0.001,0.020194005221128464,6.110985279083252,0.0,1.5623197555541992,7.673304080963135
12,0.021102383732795715,0.6887201070785522,6.676515784675985e-09,0.3816794753074646,1.0703999996185303,0.001,0.03369923308491707,6.853175640106201,0.0,1.9917969703674316,8.844972610473633
13,0.02260109968483448,0.6138104200363159,0.0,0.35721972584724426,0.9710299968719482,0.001,0.015744751319289207,7.030151844024658,0.0,1.8182295560836792,8.848381042480469
14,0.024334844201803207,0.5530443787574768,0.0,0.3408413529396057,0.8938853740692139,0.001,0.04672936722636223,7.9489288330078125,0.0,1.9196504354476929,9.868579864501953
15,0.026181088760495186,0.48336055874824524,0.0,0.3217761814594269,0.8051369190216064,0.001,0.04210193082690239,7.333398342132568,0.0,1.8111320734024048,9.144530296325684
16,0.02850603312253952,0.43356597423553467,0.0,0.30901825428009033,0.7425842881202698,0.001,0.04666717350482941,7.370652198791504,0.0,1.8884408473968506,9.259093284606934
17,0.03018123097717762,0.39308464527130127,6.676515784675985e-09,0.29184266924858093,0.6849271655082703,0.001,0.052667710930109024,10.244210243225098,0.0,2.1670966148376465,12.411308288574219
18,0.03190739080309868,0.3618030548095703,0.0,0.2817191481590271,0.6435219049453735,0.001,0.03892764076590538,7.973734378814697,0.0,1.859325885772705,9.833060264587402
19,0.03513709455728531,0.3335146903991699,0.0,0.27105048298835754,0.6045651435852051,0.001,0.05857492983341217,9.263023376464844,0.0,2.143867254257202,11.406888961791992
20,0.03808120638132095,0.2990800738334656,0.0,0.2562670111656189,0.5553470849990845,0.001,0.05924934148788452,10.835455894470215,0.0,2.0250461101531982,12.860502243041992
21,0.04015340656042099,0.2773808538913727,6.676515784675985e-09,0.24754813313484192,0.5249291062355042,0.001,0.0696251392364502,10.131620407104492,0.0,2.2170910835266113,12.348711013793945
22,0.0432133823633194,0.25249484181404114,0.0,0.23575344681739807,0.48824816942214966,0.001,0.05792504921555519,7.330597877502441,0.0,1.9360111951828003,9.266608238220215
23,0.04563827067613602,0.2379767894744873,0.0,0.23140916228294373,0.46938568353652954,0.001,0.0663050040602684,7.503158092498779,0.0,1.822616457939148,9.325773239135742
24,0.04750002920627594,0.22515016794204712,1.335303156935197e-08,0.2253274768590927,0.450477659702301,0.001,0.08546941727399826,7.374804973602295,0.0,1.687634825706482,9.06243896484375
25,0.048096463084220886,0.20532141625881195,0.0,0.21606075763702393,0.42138242721557617,0.001,0.0658041462302208,6.141107082366943,0.0,1.4922713041305542,7.633378028869629
26,0.04963923245668411,0.21026407182216644,0.0,0.2212088704109192,0.43147289752960205,0.001,0.07784311473369598,6.118633270263672,0.0,1.495558738708496,7.614192008972168
27,0.050113849341869354,0.1972707360982895,0.0,0.21476511657238007,0.4120357632637024,0.001,0.07129250466823578,5.882665634155273,0.0,1.4436445236206055,7.326310157775879
28,0.050574757158756256,0.1885749250650406,0.0,0.2100098580121994,0.3985847234725952,0.001,0.10462924093008041,5.698460578918457,0.0,1.4014253616333008,7.099884986877441
29,0.051273711025714874,0.16136334836483002,6.676515784675985e-09,0.1953892856836319,0.356752872467041,0.001,0.04228765144944191,5.60446310043335,0.0,1.2611095905303955,6.865572929382324
30,0.05156318098306656,0.1480223834514618,0.0,0.18765267729759216,0.3356749713420868,0.001,0.08195683360099792,4.902015686035156,0.0,1.160812497138977,6.0628275871276855
31,0.058340150862932205,0.1520163118839264,0.0,0.19046375155448914,0.3424799144268036,0.001,0.11523639410734177,5.693385124206543,0.0,1.3584914207458496,7.051875114440918
32,0.060357823967933655,0.13953791558742523,0.0,0.18253889679908752,0.322076678276062,0.001,0.10647807270288467,4.428168296813965,0.0,1.0572282075881958,5.485398292541504
33,0.06014450266957283,0.15945084393024445,6.676515784675985e-09,0.19507119059562683,0.3545219302177429,0.001,0.09161815792322159,6.662461757659912,0.0,1.342766284942627,8.005228042602539
34,0.06218487769365311,0.14664144814014435,0.0,0.1864454299211502,0.3330869972705841,0.001,0.09031118452548981,4.376323699951172,0.0,0.9389507174491882,5.315273284912109
35,0.06629481911659241,0.13446606695652008,0.0,0.17779342830181122,0.31225934624671936,0.001,0.10369554907083511,4.829768657684326,0.0,1.0713801383972168,5.901149272918701
36,0.07044176757335663,0.11774767935276031,6.676515784675985e-09,0.16854412853717804,0.28629180788993835,0.001,0.09686755388975143,3.76587176322937,0.0,0.9392046332359314,4.705076217651367
37,0.07265541702508926,0.10431239753961563,0.0,0.15930253267288208,0.26361483335494995,0.001,0.08612814545631409,2.937832832336426,0.0,0.8098355531692505,3.7476680278778076
38,0.07393444329500198,0.08861298859119415,0.0,0.14955900609493256,0.23817206919193268,0.001,0.09141358733177185,2.986359119415283,0.0,0.7279742956161499,3.7143332958221436
39,0.07744753360748291,0.09057168662548065,0.0,0.14793406426906586,0.2385057508945465,0.001,0.11273474991321564,3.6465811729431152,0.0,0.8638178706169128,4.510398864746094
40,0.07833641767501831,0.09340458363294601,0.0,0.15222139656543732,0.24562595784664154,0.001,0.09829375892877579,3.744964599609375,0.0,0.8885131478309631,4.633476257324219
41,0.08220352977514267,0.10238202661275864,0.0,0.1556881219148636,0.2580702006816864,0.001,0.09948587417602539,4.998316764831543,0.0,1.0122851133346558,6.0106024742126465
42,0.08120334893465042,0.140414297580719,0.0,0.18319250643253326,0.3236069083213806,0.001,0.11167534440755844,5.019799709320068,0.0,0.964192271232605,5.983992099761963
